"X","Y","Z"
543005.76,4318159.41,715
542984.11,4318121.73,715
542983.52,4318118.56,715
542984.72,4318115.35,715
542991.33,4318115.06,715
543013.47,4318146.33,715
543035.1,4318086.83,715
543044.07,4318041.06,715
543032.31,4318033.03,715
543035.13,4318023.97,715
543007.07,4317991.37,715
543013.89,4317965.1,715
543036.14,4317875.28,715
543048.95,4317844.93,715
543034.01,4317804.13,715
543030.7,4317802.98,715
543035.34,4317799.02,715
543040.07,4317800.23,715
543068.65,4317826.26,715
543096.19,4317822.48,715
543132.79,4317818.33,715
543132.51,4317877.03,715
543122.36,4317918.2,715
543130.74,4317920.75,715
543159.56,4317952.08,715
543193.79,4317970.69,715
543198.65,4317976.77,715
543203.73,4317984.88,715
543234.29,4318014.17,715
543236.2,4318016.15,715
543236.12,4318016.74,715
543236.2,4318016.89,715
543284.23,4318098.95,715
543303.74,4318171.37,715
543313.45,4318193.46,715
543311.08,4318208.66,715
543313.97,4318237.4,715
543314.74,4318245.36,715
543301.69,4318257.49,715
543291.9,4318277.77,715
543297.23,4318310.98,715
543296.84,4318317.12,715
543300.45,4318316.07,715
543302.6,4318315.62,715
543358.15,4318306.83,715
543378.37,4318265.25,715
543387.07,4318252.4,715
543393.09,4318248.1,715
543402.26,4318250.05,715
543447.09,4318246.84,715
543469.28,4318240.81,715
543493.33,4318274.94,715
543471.42,4318285.08,715
543459.43,4318326.97,715
543503.95,4318336.11,715
543520.26,4318323.16,715
543549.27,4318308.9,715
543567.43,4318287.16,715
543588.75,4318269.73,715
543617.73,4318240.74,715
543628.19,4318232.21,715
543649.16,4318227.73,715
543676.02,4318207.04,715
543688.42,4318197.66,715
543724.72,4318183.83,715
543740.64,4318170.12,715
543742.55,4318146.66,715
543701.18,4318146.75,715
543690.04,4318161.7,715
543662.89,4318186.46,715
543627.21,4318207.15,715
543605.72,4318148.04,715
543622.91,4318123.62,715
543649.59,4318092.71,715
543657.21,4318084.16,715
543645.22,4317991.67,715
543636.83,4317987.73,715
543647.19,4317961.98,715
543662.91,4317950.85,715
543671.7,4317965.54,715
543750.31,4317990.49,715
543787.99,4318004.66,715
543820.08,4318038.32,715
543818.15,4318042.02,715
543843.67,4318071.02,715
543849.02,4318078.26,715
543888.6,4318036.77,715
543899.68,4318036.02,715
543922.15,4318031.24,715
543943.53,4318029.2,715
543957.28,4318024.26,715
544000.48,4318015.54,715
544039.75,4318013.25,715
544048.77,4318028.11,715
544062.37,4318014.72,715
544064.9,4318004.46,715
544102.48,4317976.54,715
544118.85,4317971.87,715
544122.22,4317960.29,715
544138.54,4317944.33,715
544143.09,4317942.05,715
544173.95,4317915.07,715
544182.66,4317904.01,715
544218.62,4317886.43,715
544220.58,4317866.42,715
544222.76,4317841.08,715
544250.17,4317811.47,715
544259.92,4317804.8,715
544289.75,4317814.97,715
544289.21,4317855.43,715
544338.57,4317852.8,715
544358.14,4317851.51,715
544404.53,4317820.16,715
544462.92,4317751.41,715
544469.27,4317755.77,715
544503.73,4317767.35,715
544541.41,4317733.42,715
544575.7,4317724.42,715
544620.8,4317677.6,715
544609.86,4317650.61,715
544510.21,4317620.26,715
544482.86,4317673.73,715
544492.89,4317605.63,715
544491.2,4317590.37,715
544485.22,4317532.17,715
544470,4317504.26,715
544465.23,4317427.24,715
544435.15,4317405.18,715
544372.99,4317321.13,715
544362.39,4317315.51,715
544352.89,4317305.98,715
544291.75,4317303.28,715
544234.88,4317287.38,715
544222.64,4317285.68,715
544203.67,4317287.81,715
544183.68,4317266.69,715
544205.65,4317241.43,715
544158.32,4317118.15,715
544221.8,4317067.03,715
544238.16,4317058.86,715
544307.31,4317001.64,715
544310.8,4316993.47,715
544328.06,4316959.91,715
544325.76,4316958.65,715
544326.38,4316935.01,715
544310.58,4316880.51,715
544273.18,4316847.33,715
544249.3,4316806.4,715
544237.69,4316711.47,715
544189.93,4316731.08,715
544203.86,4316692.22,715
544232.82,4316684.77,715
544234.78,4316625.01,715
544225.68,4316595.24,715
544210.63,4316546.01,715
544167.07,4316519.43,715
544171.5,4316470.33,715
544177.72,4316399.55,715
544177.81,4316398.5,715
544156.37,4316323.45,715
544145.41,4316307.02,715
544084.21,4316239.55,715
544082.85,4316233.72,715
544060.34,4316210.9,715
544059.7,4316209.48,715
544055.05,4316205.53,715
543999.81,4316173.45,715
543953.63,4316146.64,715
543908.56,4316182.62,715
543885.5,4316207.37,715
543846.82,4316277.83,715
543797.6,4316316.2,715
543709.77,4316423.95,715
543704.19,4316434.86,715
543710.45,4316439.58,715
543674.1,4316534.77,715
543686.39,4316447.92,715
543547.41,4316606.37,715
543529.72,4316698.72,715
543612.65,4316740.93,715
543607.45,4316762.36,715
543569.42,4316806.15,715
543588.43,4316870.65,715
543537.73,4316827.28,715
543503.53,4316828.47,715
543435.98,4316830.82,715
543348.31,4316814.12,715
543295.49,4316809.78,715
543267.65,4316865.44,715
543242.4,4316926.13,715
543221.22,4316966.42,715
543209.3,4317015.66,715
543214.58,4317037.56,715
543229.82,4317106.14,715
543228.88,4317116.3,715
543191.43,4317245.6,715
543193.03,4317252.19,715
543196.49,4317253.55,715
543212.25,4317239.97,715
543242.81,4317126.57,715
543297.75,4317185.58,715
543294.06,4317194.87,715
543288.39,4317198.22,715
543274.63,4317313.38,715
543279.28,4317383.68,715
543233.07,4317377.35,715
543149.04,4317378.76,715
543087.84,4317450.34,715
543085.97,4317479.42,715
543050.52,4317498.06,715
543005.29,4317485.01,715
542969.61,4317493.05,715
542897.74,4317501.22,715
542833.22,4317481.73,715
542757.3,4317486.66,715
542691.69,4317536.53,715
542675.55,4317549.86,715
542657.99,4317564.42,715
542652.53,4317558.21,715
542564.02,4317618.34,715
542504.76,4318041.89,715
542855.01,4318814.66,715
542852.8,4318825.82,715
542863.57,4318828.11,715
542882.51,4318806.91,715
543307.48,4318642.78,715
543309.43,4318647.79,715
543306.05,4318680.63,715
543329.26,4318662.39,715
543319.94,4318640.48,715
543316.13,4318636.19,715
543313.38,4318637.76,715
543313.08,4318637.49,715
543564.08,4319116.23,715
543532.14,4319072.2,715
543446.02,4319044.35,715
543393.79,4319160.22,715
543337.98,4319208.17,715
543384.89,4319165.87,715
543374.09,4319157.68,715
543392.29,4319159.68,715
543400.69,4319042.73,715
543383.68,4319014.81,715
543428.12,4318949.76,715
543454.97,4318858.3,715
543489.84,4318820.07,715
543530.84,4318846.84,715
543591.99,4318874.19,715
543665.68,4318843.81,715
543681.28,4318814.74,715
543713.82,4318843.52,715
543766.41,4318890.02,715
543783.77,4318912.12,715
543787,4318980.94,715
543774.04,4319005.79,715
543790.89,4319064.3,715
543868.73,4319165.13,715
543447.69,4319196.2,715
543559.73,4318224.11,715
543588.54,4318217.73,715
543556.84,4318193.53,715
543546.59,4318203.44,715
543535.28,4318208.86,715
543546.44,4318230.27,715
544542.98,4318494.05,715
544594.14,4318550.49,715
544554.71,4318480.44,715
544548.59,4318474.29,715
544531.1,4318474.62,715
545328.86,4316628.53,715
545303.07,4316668.77,715
545282.75,4316657.86,715
545285.1,4316640.53,715
545298.18,4316631.04,715
544073.01,4316353.07,715
544065.3,4316275.19,715
543994.21,4316309.7,715
544013.42,4316390.99,715
544024.46,4316418.81,715
544052.67,4316401.59,715
543846.41,4318080.59,715
543794.33,4318093.37,715
543785.65,4318119.24,715
543816.6,4318128.21,715
544430.93,4318161.09,715
544445.01,4318175.53,715
544411.56,4318231.35,715
544418.99,4318235.69,715
544504.7,4318227.86,715
544509.98,4318229.99,715
544516.69,4318228.91,715
544529.46,4318225.19,715
544524.68,4318213.44,715
544519.28,4318195.4,715
544507.16,4318169.17,715
544499.99,4318148.69,715
544480.29,4318129.52,715
544466.27,4318122.8,715
544449.55,4318121.97,715
543463.58,4318394.97,715
543463.67,4318394.86,715
543463.87,4318394.13,715
543462.62,4318395.13,715
544467.98,4317985.16,715
544437.1,4318008.46,715
544419.73,4318054.41,715
544460.58,4318042.85,715
544473.37,4318034.41,715
544480.27,4318015.43,715
545295.83,4316357.87,715
545294.27,4316367.06,715
545304.78,4316371.85,715
545309.05,4316357.73,715
544200,4319215.58,717.5
544202.38,4319211.28,717.5
544256.39,4319083.9,717.5
544306.25,4318997.92,717.5
544318.73,4318911.06,717.5
544307.64,4318875.54,717.5
544316.03,4318813.51,717.5
544316.02,4318804.68,717.5
544339.21,4318784.94,717.5
544392.13,4318733.32,717.5
544406.22,4318725.12,717.5
544476.42,4318666.02,717.5
544500.63,4318653.77,717.5
544547.57,4318652.38,717.5
544574.98,4318652.94,717.5
544592.45,4318736.93,717.5
544618.77,4318759.58,717.5
544651.31,4318741.13,717.5
544681.07,4318720.45,717.5
544693.16,4318711.3,717.5
544708.08,4318701.69,717.5
544718.57,4318713.09,717.5
544732.48,4318728.56,717.5
544768.44,4318751.9,717.5
544789,4318756.89,717.5
544798.86,4318738.56,717.5
544808.13,4318711.47,717.5
544814.06,4318695.9,717.5
544823.63,4318689.75,717.5
544849.65,4318653.28,717.5
544860.08,4318640.25,717.5
544864.42,4318620.24,717.5
544872.23,4318589.56,717.5
544874.69,4318557.47,717.5
544864.32,4318532.5,717.5
544862.88,4318508.34,717.5
544847.02,4318494.5,717.5
544837.73,4318469.17,717.5
544823.84,4318431.27,717.5
544822.58,4318419.3,717.5
544821.15,4318408.71,717.5
544812.7,4318370.61,717.5
544808.12,4318354.34,717.5
544778.81,4318342.15,717.5
544773.52,4318338.99,717.5
544772.04,4318336.89,717.5
544773.4,4318333.66,717.5
544754.07,4318261.76,717.5
544771.62,4318230.96,717.5
544773.98,4318228.88,717.5
544776.59,4318223.94,717.5
544783.51,4318207.66,717.5
544764.14,4318219.19,717.5
544739.11,4318206.1,717.5
544730.96,4318196.42,717.5
544728.37,4318190.33,717.5
544726.54,4318185.08,717.5
544749.39,4318166.19,717.5
544770.96,4318147.71,717.5
544823.7,4318113.02,717.5
544871.69,4318100.26,717.5
544846.66,4318066.26,717.5
544851.27,4318059.78,717.5
544855,4318029.7,717.5
544891.99,4317975.81,717.5
544903.39,4317943.08,717.5
544983.44,4317850,717.5
544952.48,4317784.16,717.5
544882.93,4317741,717.5
544939.08,4317735.46,717.5
544968.26,4317740.86,717.5
544995.53,4317687.01,717.5
544993.45,4317680.56,717.5
545012.64,4317653.67,717.5
545029.85,4317637.88,717.5
545046.36,4317576.38,717.5
545101.22,4317450.37,717.5
545144.83,4317367.64,717.5
545213.23,4317226.84,717.5
545264.04,4317118.79,717.5
545277.8,4317056.85,717.5
545216.22,4317013.89,717.5
545170.9,4316957.13,717.5
545213.74,4316927.95,717.5
545224.85,4316893.65,717.5
545228.18,4316862.23,717.5
545228.11,4316858.07,717.5
545229.22,4316852.38,717.5
545264.32,4316827.82,717.5
545239.7,4316798.35,717.5
545250.92,4316786.6,717.5
545271.68,4316721.45,717.5
545271.65,4316720.68,717.5
545272.1,4316719.99,717.5
545274.44,4316719.69,717.5
545274.14,4316721.09,717.5
545273.8,4316722.67,717.5
545260.39,4316785.19,717.5
545280.7,4316822.84,717.5
545282.63,4316827.59,717.5
545283.97,4316829.34,717.5
545318.18,4316892.31,717.5
545326.23,4316910.06,717.5
545328.74,4316912,717.5
545327.58,4316918.58,717.5
545355.78,4316987.06,717.5
545374.48,4316995.34,717.5
545379.27,4316997.46,717.5
545383.91,4316995.64,717.5
545448.32,4317015.27,717.5
545459.21,4317014.1,717.5
545511.43,4316974.87,717.5
545547.87,4316953.65,717.5
545586.77,4316860.29,717.5
545555.58,4316846.32,717.5
545542.46,4316831.93,717.5
545559.16,4316803.34,717.5
545574.2,4316795.26,717.5
545590.76,4316736.24,717.5
545604.69,4316726.02,717.5
545660.03,4316730.37,717.5
545687.48,4316695.51,717.5
545699.27,4316688.64,717.5
545708.26,4316683.05,717.5
545743.56,4316661.87,717.5
545759.51,4316619.13,717.5
545785.75,4316576.37,717.5
542493.28,4318169.19,717.5
542520.96,4318189.67,717.5
542624.35,4318211.88,717.5
542718.94,4318329.32,717.5
542671.04,4318350.06,717.5
542679.75,4318363.56,717.5
542607.64,4318425.83,717.5
542582.25,4318451.74,717.5
542550.41,4318462.99,717.5
542502.69,4318460.66,717.5
542547.9,4318723.61,717.5
542551.54,4318740.84,717.5
542552.08,4318738.08,717.5
542577.51,4318739.84,717.5
542617.93,4318738.06,717.5
542621.64,4318732.65,717.5
542625.25,4318732.88,717.5
542761.75,4318568.1,717.5
542799.75,4318585.92,717.5
542833.04,4318612.2,717.5
542873.06,4318643.22,717.5
542915.32,4318625.04,717.5
542936.51,4318643.07,717.5
542926.71,4318615.84,717.5
542942.92,4318553.24,717.5
542962.42,4318549.4,717.5
542939.54,4318544.44,717.5
542966.54,4318489.36,717.5
542999.68,4318470.12,717.5
542992.1,4318424.62,717.5
542986.34,4318401.23,717.5
542975.05,4318385.06,717.5
542969.62,4318300.35,717.5
542968.83,4318298.85,717.5
542970.02,4318297.18,717.5
542964.69,4318285.91,717.5
542924.74,4318215.74,717.5
542934.63,4318205.31,717.5
542930.65,4318198.38,717.5
542917.62,4318128.57,717.5
542928.96,4318098.32,717.5
542936.44,4318040.25,717.5
542937.25,4318037.64,717.5
542936.65,4318036.94,717.5
542972.24,4317899.89,717.5
542980.57,4317866.28,717.5
542985.36,4317854.92,717.5
542979.77,4317839.65,717.5
542920.93,4317819.17,717.5
542920.65,4317819.27,717.5
542920.22,4317819.07,717.5
542920.74,4317818.86,717.5
542921.16,4317818.52,717.5
543002.87,4317747.76,717.5
543033.97,4317729.66,717.5
543036.16,4317746.97,717.5
543083.72,4317761.55,717.5
543094.2,4317766.46,717.5
543140.82,4317763.42,717.5
543170.42,4317724.16,717.5
543177.19,4317722.36,717.5
543192.38,4317703.78,717.5
543205.23,4317667.83,717.5
543223.3,4317685.38,717.5
543226.41,4317689.64,717.5
543256.85,4317720.91,717.5
543270.37,4317767.46,717.5
543270.77,4317768.83,717.5
543270.86,4317770.01,717.5
543268.5,4317770.96,717.5
543201.49,4317797.26,717.5
543178.39,4317821.81,717.5
543178.16,4317869.87,717.5
543174.41,4317885.12,717.5
543227.26,4317901.2,717.5
543259.97,4317893.06,717.5
543311.25,4317902.79,717.5
543358.82,4317926.62,717.5
543369.27,4317934.03,717.5
543377.04,4317990.51,717.5
543336.41,4318018.77,717.5
543309.06,4317981.27,717.5
543294.29,4317938.2,717.5
543265.91,4317962.8,717.5
543260.82,4318000.88,717.5
543283.27,4318041.6,717.5
543307.99,4318083.84,717.5
543318.03,4318121.1,717.5
543341.88,4318175.37,717.5
543336.07,4318212.71,717.5
543338.24,4318234.24,717.5
543346.94,4318280.06,717.5
543376.69,4318236.09,717.5
543401.56,4318218.32,717.5
543433.25,4318225.09,717.5
543438.34,4318219.29,717.5
543442.24,4318224.62,717.5
543476.53,4318215.3,717.5
543522.29,4318280.23,717.5
543480.61,4318299.52,717.5
543475.75,4318316.47,717.5
543493.77,4318320.17,717.5
543528.98,4318292.21,717.5
543536.19,4318288.67,717.5
543540.71,4318283.26,717.5
543577.99,4318252.8,717.5
543581.82,4318248.97,717.5
543576.32,4318250.19,717.5
543535.49,4318269.13,717.5
543501.23,4318203.34,717.5
543535.95,4318186.72,717.5
543567.43,4318156.28,717.5
543591.91,4318174.97,717.5
543580.64,4318143.98,717.5
543590.09,4318130.56,717.5
543601.94,4318111.32,717.5
543610.06,4318103.43,717.5
543631.03,4318079.93,717.5
543623.78,4318023.99,717.5
543598.48,4318012.13,717.5
543629.71,4317934.51,717.5
543677.09,4317900.96,717.5
543703.61,4317945.24,717.5
543748.62,4317959.53,717.5
543780.31,4317971.44,717.5
543806.66,4317966.56,717.5
543836.8,4317973.15,717.5
543840.42,4317975.83,717.5
543862.98,4318013.54,717.5
543866.32,4318018.04,717.5
543871,4318013.13,717.5
543906.07,4318010.74,717.5
543929.23,4318005.81,717.5
543942.53,4318006.93,717.5
543989.07,4317993.87,717.5
543994.47,4317992.18,717.5
544045.57,4317987.97,717.5
544065.1,4317970.42,717.5
544087.22,4317951.81,717.5
544101.03,4317938.3,717.5
544131.05,4317923.24,717.5
544145.64,4317910.49,717.5
544168.74,4317881.17,717.5
544174.86,4317878.19,717.5
544175.61,4317870.5,717.5
544197.69,4317830.91,717.5
544216.08,4317827.9,717.5
544242.57,4317799.3,717.5
544266.11,4317783.2,717.5
544338.17,4317807.76,717.5
544337.95,4317824.42,717.5
544358.28,4317823.34,717.5
544366.33,4317822.81,717.5
544385.44,4317809.9,717.5
544414.41,4317775.78,717.5
544414.92,4317736.61,717.5
544440.03,4317638.52,717.5
544445.99,4317598.03,717.5
544441.58,4317558.29,717.5
544438.8,4317524.65,717.5
544441.98,4317513.01,717.5
544437.16,4317435.26,717.5
544419.9,4317422.6,717.5
544384.24,4317374.38,717.5
544350.7,4317356.61,717.5
544320.67,4317326.48,717.5
544285.59,4317324.93,717.5
544252.96,4317315.81,717.5
544215.55,4317310.61,717.5
544157.59,4317317.13,717.5
544096.5,4317252.57,717.5
544163.63,4317175.39,717.5
544140.55,4317115.28,717.5
544214.57,4317055.66,717.5
544215.51,4317055.19,717.5
544221.25,4317050.44,717.5
544293.46,4316995.48,717.5
544306.71,4316970.39,717.5
544299.95,4316948.61,717.5
544284.94,4316896.83,717.5
544264.31,4316878.52,717.5
544229.55,4316818.96,717.5
544222.81,4316763.81,717.5
544169.83,4316785.55,717.5
544166.26,4316962.66,717.5
544171.53,4316968.98,717.5
544172.11,4316975.92,717.5
544197.77,4317029.26,717.5
544158.2,4316991.01,717.5
544154.62,4316979.45,717.5
544120.61,4316861.49,717.5
544014.15,4316842.91,717.5
544016.19,4316804.72,717.5
544044.25,4316710.66,717.5
544069.11,4316627.22,717.5
544149.81,4316643.51,717.5
544198.59,4316630.95,717.5
544198.97,4316619.21,717.5
544197.18,4316613.37,717.5
544194.23,4316603.7,717.5
544173.01,4316590.75,717.5
544075.34,4316577.79,717.5
544117.33,4316503.23,717.5
544121.04,4316462.16,717.5
544123.51,4316434.04,717.5
544132.84,4316327.81,717.5
544130.39,4316319.24,717.5
544129.14,4316317.37,717.5
544119.28,4316306.5,717.5
544120.88,4316322.62,717.5
544073.83,4316434.85,717.5
544008.58,4316474.66,717.5
543983.04,4316410.31,717.5
543969.3,4316352.16,717.5
543875.5,4316319.35,717.5
543938.63,4316222.34,717.5
543943.93,4316214.94,717.5
543939.05,4316212.11,717.5
543935.58,4316210.09,717.5
543932.2,4316212.79,717.5
543930.47,4316214.65,717.5
543873.11,4316319.15,717.5
543872.37,4316319.72,717.5
543871.06,4316321.33,717.5
543813.31,4316434.4,717.5
543878.16,4316483.29,717.5
543824.26,4316624.42,717.5
543962.61,4316625.99,717.5
543653.61,4316773.3,717.5
543618.23,4316814.05,717.5
543631.76,4316859.99,717.5
543620.61,4316921.23,717.5
543582.2,4316931.52,717.5
543558.18,4316906.8,717.5
543523.54,4316877.17,717.5
543466.73,4316879.15,717.5
543448.21,4316881.43,717.5
543436.14,4316871.34,717.5
543320.95,4316849.8,717.5
543281.08,4316947.89,717.5
543271.26,4316971.49,717.5
543269.8,4316974.28,717.5
543268.97,4316977.69,717.5
543286.19,4317049.16,717.5
543292.16,4317076.04,717.5
543345.3,4317130.94,717.5
543359.56,4317146.25,717.5
543337.43,4317201.89,717.5
543303.51,4317221.97,717.5
543294.06,4317301.02,717.5
543301.86,4317419.18,717.5
543224.2,4317408.54,717.5
543168.58,4317409.48,717.5
543128.07,4317456.86,717.5
543122.89,4317537.46,717.5
543031.27,4317585.62,717.5
543029.97,4317591.12,717.5
543023.54,4317586.22,717.5
543017.48,4317583.28,717.5
542960.56,4317548.76,717.5
542905.1,4317541.62,717.5
542883.54,4317544.07,717.5
542870.34,4317540.08,717.5
542794.51,4317545,717.5
542748.81,4317548.84,717.5
542737.91,4317554.86,717.5
542664.51,4317616.14,717.5
542643.15,4317627.96,717.5
542636.65,4317630.82,717.5
542558.95,4317683.6,717.5
542496.91,4318127.01,717.5
542836.98,4318729.99,717.5
542812.75,4318748.23,717.5
542769.73,4318746.08,717.5
542710.8,4318761.42,717.5
542706.22,4318780.57,717.5
542708.2,4318833.22,717.5
542703.65,4318876.55,717.5
542714.6,4318906.54,717.5
542675.19,4318931.59,717.5
542671.98,4318940.84,717.5
542681.56,4318941.61,717.5
542721.24,4318916.38,717.5
542740.15,4318954.03,717.5
542742,4318973.91,717.5
542753.95,4319001.8,717.5
542742.44,4319037.3,717.5
542713.21,4319084.27,717.5
542779.43,4319095.06,717.5
542781.79,4319094.23,717.5
542782.89,4319096.11,717.5
542848.35,4319103.65,717.5
542873.53,4319076.96,717.5
542913.53,4319126.46,717.5
543000.4,4319143.08,717.5
543047.96,4319040.94,717.5
543027.44,4319017.87,717.5
543043.81,4319011.51,717.5
543056.62,4319005.02,717.5
543087.27,4319015.93,717.5
543145.95,4318986.86,717.5
543169.46,4319009.23,717.5
543162.98,4318979.07,717.5
